anonID,importId,goal,first_move,first_move_rank,first_move_possible_goals,before_first_move,first_move_serves_goal,total_moves_serves_goal,mean_random_samples_rank,first_move_possible_goal_goals
1wIYJIVnvO,67590,fill nocolor C2,"(85, 89)",3,5,"[(85, 51) (55, 51) (85, 70)]",1.0,39,19.096,"['move red C2', 'uncover red all', 'cover blue all', 'fill nocolor C2', 'clear nocolor C1']"
1wIYJIVnvO,67590,move blue C2,"(68, 67)",14,9,"[(68, 51) (92, 51) (92, 70) (92, 89) (98, 51) (98, 70) (98, 89) (76, 70)
 (76, 89) (77, 51) (82, 70) (82, 89) (76, 51) (82, 51)]",1.0,45,22.3,"['move blue A', 'uncover blue all', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue A2']"
1wIYJIVnvO,67590,move red C1,"(81, 67)",34,14,"[(55, 67) (69, 50) (55, 50) (55, 102) (77, 67) (79, 67) (81, 50) (77, 50)
 (79, 50) (79, 96) (77, 58) (77, 75) (79, 80) (69, 102) (69, 67) (77, 54)
 (77, 74) (79, 64) (79, 83) (77, 96) (77, 102) (79, 102) (81, 102)
 (77, 64) (77, 70) (77, 80) (77, 83) (77, 89) (79, 54) (79, 58) (79, 70)
 (79, 74) (79, 75) (79, 89)]",1.0,35,17.288,"['move red C1', 'move red C', 'fill nocolor C1', 'move green A1', 'clear nocolor B2', 'move green B1', 'cover red all', 'move green C', 'uncover green all', 'clear nocolor B', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
1wIYJIVnvO,67590,uncover blue all,"(68, 102)",31,16,"[(68, 67) (76, 75) (82, 63) (82, 83) (69, 102) (82, 96) (69, 67) (76, 37)
 (76, 54) (82, 61) (69, 96) (76, 96) (76, 102) (82, 102) (69, 37) (69, 54)
 (69, 61) (69, 63) (69, 75) (69, 83) (76, 61) (76, 63) (76, 67) (76, 83)
 (82, 37) (82, 54) (82, 67) (82, 75) (68, 37) (68, 61) (68, 63)]",1.0,36,17.738,"['move blue A', 'move red A1', 'uncover blue all', 'move red B', 'move red A', 'move red B2', 'move red C2', 'uncover red all', 'move blue C2', 'move red A2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue A2', 'move red B1']"
1wIYJIVnvO,67590,uncover red all,"(77, 58)",23,9,"[(85, 102) (55, 54) (55, 74) (55, 58) (55, 75) (85, 70) (85, 89) (55, 96)
 (55, 102) (85, 96) (55, 64) (55, 70) (55, 80) (55, 83) (55, 89) (85, 54)
 (85, 58) (85, 64) (85, 74) (85, 75) (85, 80) (85, 83) (79, 96)]",1.0,55,26.878,"['move red C1', 'move red C', 'move red A1', 'move red B', 'move red B2', 'move red C2', 'uncover red all', 'cover green all', 'move red B1']"
xp1fgzVQE1,74045,clear nocolor B,"(61, 77)",58,15,"[(96, 36) (96, 48) (96, 52) (96, 53) (96, 56) (96, 57) (96, 58) (96, 73)
 (96, 77) (96, 85) (96, 86) (96, 87) (98, 36) (98, 48) (98, 52) (98, 53)
 (98, 56) (98, 57) (98, 58) (98, 73) (98, 77) (98, 85) (98, 86) (98, 87)
 (100, 36) (100, 48) (100, 52) (100, 53) (100, 56) (100, 57) (100, 58)
 (100, 73) (100, 77) (100, 85) (100, 86) (100, 87) (101, 36) (101, 48)
 (101, 52) (101, 53) (101, 56) (101, 57) (101, 58) (101, 73) (101, 77)
 (101, 85) (101, 86) (101, 87) (61, 36) (61, 57) (61, 52) (61, 73)
 (61, 86) (61, 53) (61, 56) (61, 58) (61, 87) (61, 48)]",1.0,60,28.949,"['move blue A', 'uncover blue all', 'fill nocolor A2', 'move green A1', 'move green B2', 'clear nocolor B1', 'cover red all', 'move green C', 'uncover green all', 'clear nocolor B', 'move green A2', 'move green A', 'move blue A2', 'move green C2', 'move green C1']"
xp1fgzVQE1,74045,clear nocolor B1,"(98, 99)",1,3,"[(96, 99)]",1.0,45,21.194,"['fill nocolor B2', 'clear nocolor B1', 'move blue B2']"
xp1fgzVQE1,74045,cover green all,"(54, 73)",67,9,"[(74, 36) (76, 57) (91, 36) (95, 57) (101, 82) (103, 86) (105, 52)
 (66, 86) (74, 73) (66, 52) (74, 57) (91, 57) (95, 36) (95, 73) (96, 82)
 (98, 82) (103, 52) (104, 52) (105, 86) (54, 57) (75, 36) (76, 36)
 (91, 52) (91, 82) (91, 86) (95, 52) (95, 82) (95, 86) (96, 36) (96, 52)
 (96, 57) (96, 73) (96, 86) (98, 36) (98, 52) (98, 57) (98, 73) (98, 86)
 (100, 36) (100, 52) (100, 57) (100, 73) (100, 86) (101, 36) (101, 52)
 (101, 57) (101, 73) (101, 86) (103, 36) (103, 57) (103, 73) (103, 82)
 (104, 36) (104, 57) (104, 73) (104, 82) (105, 36) (105, 57) (105, 73)
 (105, 82) (66, 36) (66, 57) (66, 73) (66, 82) (74, 52) (74, 82) (74, 86)]",1.0,84,40.534,"['move blue C1', 'uncover blue all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C', 'cover green all']"
xp1fgzVQE1,74045,cover red all,"(61, 58)",67,14,"[(75, 58) (95, 58) (98, 78) (103, 48) (104, 48) (104, 85) (105, 53)
 (74, 58) (91, 58) (91, 77) (100, 78) (101, 78) (103, 53) (104, 53)
 (105, 48) (105, 85) (74, 77) (54, 58) (91, 48) (91, 53) (91, 78) (91, 85)
 (95, 48) (95, 53) (95, 78) (95, 85) (96, 48) (96, 53) (96, 58) (96, 77)
 (96, 85) (98, 48) (98, 53) (98, 58) (98, 77) (98, 85) (100, 48) (100, 53)
 (100, 58) (100, 77) (100, 85) (101, 48) (101, 53) (101, 58) (101, 77)
 (101, 85) (103, 58) (103, 77) (103, 78) (104, 58) (104, 77) (104, 78)
 (105, 58) (105, 77) (105, 78) (74, 48) (74, 53) (74, 78) (74, 85)
 (61, 53) (75, 77) (76, 77) (61, 78) (71, 48) (71, 85) (54, 77) (54, 53)]",1.0,85,41.974,"['move blue A', 'fill nocolor A2', 'move green A1', 'move green B2', 'clear nocolor B1', 'cover red all', 'move green C', 'uncover green all', 'clear nocolor B', 'move green A2', 'move green A', 'move blue A2', 'move green C2', 'move green C1']"
xp1fgzVQE1,74045,fill nocolor B2,"(98, 99)",1,3,"[(96, 99)]",1.0,45,22.129,"['fill nocolor B2', 'clear nocolor B1', 'move blue B2']"
xp1fgzVQE1,74045,fill nocolor C1,"(105, 86)",5,4,"[(70, 48) (70, 85) (71, 86) (105, 48) (105, 85)]",1.0,42,19.998,"['move blue C1', 'fill nocolor C1', 'clear nocolor C2', 'cover green all']"
xp1fgzVQE1,74045,move blue B2,"(61, 99)",17,12,"[(98, 99) (98, 82) (98, 83) (61, 82) (74, 83) (105, 99) (74, 99) (105, 82)
 (105, 83) (74, 82) (75, 83) (76, 83) (54, 83) (54, 73) (75, 77) (76, 77)
 (61, 83)]",1.0,45,21.333,"['fill nocolor B2', 'uncover blue all', 'move green A1', 'move green B2', 'clear nocolor B1', 'move green C', 'uncover green all', 'move green A2', 'move blue B2', 'move green A', 'move green C2', 'move green C1']"
xp1fgzVQE1,74045,move red B1,"(95, 78)",2,6,"[(66, 78) (95, 43)]",1.0,27,12.961,"['fill nocolor B1', 'clear nocolor A', 'move red B', 'cover red all', 'clear nocolor A2', 'move red B1']"
xp1fgzVQE1,74045,uncover green all,"(54, 73)",161,9,"[(54, 56) (54, 58) (54, 80) (54, 83) (54, 87) (61, 80) (71, 87) (61, 78)
 (61, 83) (61, 99) (71, 48) (71, 85) (54, 77) (71, 99) (54, 99) (61, 56)
 (61, 58) (61, 87) (71, 56) (71, 58) (71, 77) (71, 78) (71, 80) (71, 83)
 (54, 48) (54, 78) (54, 85) (61, 48) (61, 77) (61, 85) (66, 85) (71, 52)
 (100, 99) (101, 99) (75, 58) (91, 56) (95, 58) (96, 80) (98, 78)
 (100, 83) (103, 48) (104, 48) (104, 85) (96, 99) (98, 99) (70, 48)
 (70, 85) (71, 86) (74, 58) (75, 56) (76, 56) (91, 58) (91, 77) (95, 56)
 (96, 83) (98, 83) (100, 78) (100, 80) (101, 78) (101, 80) (103, 87)
 (104, 87) (105, 48) (105, 85) (54, 57) (61, 82) (66, 58) (66, 77)
 (66, 78) (66, 87) (74, 77) (74, 80) (74, 83) (74, 87) (91, 99) (95, 99)
 (103, 99) (104, 99) (105, 99) (66, 99) (74, 99) (91, 48) (91, 78)
 (91, 80) (91, 83) (91, 85) (91, 87) (95, 48) (95, 78) (95, 80) (95, 83)
 (95, 85) (95, 87) (96, 48) (96, 56) (96, 58) (96, 77) (96, 85) (96, 87)
 (98, 48) (98, 56) (98, 58) (98, 77) (98, 85) (98, 87) (100, 48) (100, 56)
 (100, 58) (100, 77) (100, 85) (100, 87) (101, 48) (101, 56) (101, 58)
 (101, 77) (101, 85) (101, 87) (103, 56) (103, 58) (103, 77) (103, 78)
 (103, 80) (103, 83) (104, 56) (104, 58) (104, 77) (104, 78) (104, 80)
 (104, 83) (105, 56) (105, 58) (105, 77) (105, 78) (105, 80) (105, 83)
 (54, 43) (61, 36) (61, 57) (66, 56) (66, 80) (66, 83) (70, 58) (70, 77)
 (70, 78) (71, 36) (71, 57) (71, 73) (71, 82) (74, 48) (74, 78) (74, 85)
 (75, 80) (75, 83) (75, 87) (76, 80) (76, 83) (76, 87) (61, 52) (61, 73)
 (61, 86) (71, 43)]",0.0,30,14.636,"['move blue C1', 'uncover blue all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C', 'cover green all']"
xp1fgzVQE1,74045,uncover red all,"(66, 86)",0,2,[],1.0,22,10.652,"['uncover red all', 'cover green all']"
wOdhLyTApM,98763,clear nocolor A2,"(57, 78)",28,15,"[(95, 36) (95, 55) (95, 74) (57, 36) (57, 55) (57, 74) (95, 61) (95, 62)
 (95, 63) (95, 64) (95, 66) (95, 67) (95, 70) (95, 71) (95, 78) (95, 83)
 (95, 86) (95, 87) (57, 66) (57, 63) (57, 67) (57, 64) (57, 71) (57, 61)
 (57, 62) (57, 70) (57, 86) (57, 87)]",1.0,30,14.727,"['fill nocolor B1', 'move blue C1', 'clear nocolor A', 'uncover blue all', 'move green B', 'move green B1', 'cover red all', 'uncover green all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'clear nocolor A2']"
wOdhLyTApM,98763,clear nocolor C,"(84, 94)",47,13,"[(104, 94) (105, 94) (104, 36) (104, 39) (104, 55) (104, 61) (104, 62)
 (104, 63) (104, 64) (104, 74) (104, 77) (104, 78) (104, 83) (105, 36)
 (105, 39) (105, 55) (105, 61) (105, 62) (105, 63) (105, 64) (105, 74)
 (105, 77) (105, 78) (105, 83) (84, 39) (84, 55) (84, 77) (85, 61)
 (85, 62) (85, 64) (85, 78) (85, 83) (88, 39) (88, 55) (88, 77) (89, 36)
 (89, 63) (89, 74) (84, 61) (84, 62) (85, 36) (85, 63) (88, 61) (88, 62)
 (89, 39) (89, 55) (89, 64)]",1.0,72,36.091,"['clear nocolor C', 'move blue A', 'fill nocolor A2', 'move green A1', 'move green B2', 'move green B', 'move green B1', 'uncover green all', 'move green A2', 'move green A', 'move blue A2', 'move green C2', 'clear nocolor C1']"
wOdhLyTApM,98763,cover green all,"(54, 55)",33,9,"[(92, 55) (95, 39) (92, 39) (92, 77) (95, 55) (104, 87) (105, 86) (57, 55)
 (73, 39) (92, 86) (92, 87) (95, 86) (95, 87) (96, 39) (96, 55) (96, 77)
 (96, 86) (96, 87) (101, 39) (101, 55) (101, 77) (101, 86) (101, 87)
 (104, 39) (104, 55) (104, 77) (105, 39) (105, 55) (105, 77) (82, 39)
 (82, 55) (89, 39) (89, 55)]",1.0,60,29.274,"['move red C1', 'move red C', 'move red B', 'move red B2', 'move red C2', 'uncover red all', 'move red A2', 'cover green all', 'move red B1']"
wOdhLyTApM,98763,cover red all,"(57, 78)",96,15,"[(79, 62) (80, 61) (96, 61) (96, 62) (101, 64) (105, 70) (105, 71)
 (96, 64) (96, 83) (101, 61) (101, 62) (101, 78) (104, 70) (104, 71)
 (84, 70) (92, 61) (92, 62) (92, 64) (92, 70) (92, 71) (92, 78) (92, 83)
 (95, 61) (95, 62) (95, 64) (95, 70) (95, 71) (95, 78) (95, 83) (96, 70)
 (96, 71) (101, 70) (101, 71) (104, 61) (104, 62) (104, 64) (104, 78)
 (104, 83) (105, 61) (105, 62) (105, 64) (105, 78) (105, 83) (54, 64)
 (54, 71) (73, 64) (73, 71) (79, 70) (80, 70) (82, 71) (84, 61) (84, 62)
 (88, 61) (88, 62) (89, 64) (54, 61) (54, 62) (54, 70) (54, 78) (54, 83)
 (57, 64) (57, 71) (79, 78) (80, 78) (82, 83) (88, 71) (89, 70) (79, 64)
 (79, 83) (80, 64) (80, 83) (82, 61) (82, 62) (82, 78) (84, 71) (57, 61)
 (57, 62) (57, 70) (73, 61) (73, 62) (73, 70) (73, 78) (73, 83) (79, 71)
 (80, 71) (82, 70) (84, 64) (84, 78) (84, 83) (88, 64) (88, 78) (88, 83)
 (89, 61) (89, 62) (89, 78) (89, 83)]",1.0,98,49.195,"['fill nocolor B1', 'move blue C1', 'clear nocolor A', 'uncover blue all', 'move green B', 'move green B1', 'cover red all', 'uncover green all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'clear nocolor A2']"
wOdhLyTApM,98763,fill nocolor A2,"(54, 94)",28,12,"[(92, 94) (92, 39) (92, 77) (73, 39) (96, 94) (101, 94) (104, 94)
 (105, 94) (96, 39) (96, 77) (101, 39) (101, 77) (104, 39) (104, 77)
 (105, 39) (105, 77) (79, 39) (79, 77) (80, 39) (80, 77) (84, 39) (84, 77)
 (88, 39) (88, 77) (82, 39) (89, 39) (73, 94) (54, 39)]",1.0,45,22.234,"['move red C1', 'move red C', 'uncover blue all', 'move red B', 'fill nocolor A2', 'move red B2', 'clear nocolor A1', 'move red C2', 'uncover red all', 'move red A2', 'move blue A2', 'move red B1']"
wOdhLyTApM,98763,fill nocolor B1,"(57, 78)",41,15,"[(81, 61) (81, 62) (81, 78) (101, 61) (101, 62) (101, 78) (92, 61)
 (92, 62) (92, 78) (95, 61) (95, 62) (95, 78) (104, 61) (104, 62)
 (104, 78) (105, 61) (105, 62) (105, 78) (85, 61) (85, 62) (85, 78)
 (84, 61) (84, 62) (88, 61) (88, 62) (54, 61) (54, 62) (54, 78) (82, 61)
 (82, 62) (82, 78) (57, 61) (57, 62) (73, 61) (73, 62) (73, 78) (84, 78)
 (88, 78) (89, 61) (89, 62) (89, 78)]",1.0,42,20.605,"['fill nocolor B1', 'move blue C1', 'clear nocolor A', 'uncover blue all', 'move green B', 'move green B1', 'cover red all', 'uncover green all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'clear nocolor A2']"
wOdhLyTApM,98763,move blue B,"(57, 77)",26,9,"[(92, 61) (92, 62) (92, 63) (92, 64) (92, 78) (92, 83) (54, 63) (73, 63)
 (85, 61) (85, 62) (85, 64) (85, 78) (85, 83) (89, 63) (54, 64) (57, 63)
 (73, 64) (84, 61) (84, 62) (85, 63) (89, 64) (54, 61) (54, 62) (54, 78)
 (54, 83) (57, 64)]",1.0,57,28.059,"['move blue C1', 'uncover blue all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'cover green all']"
wOdhLyTApM,98763,move blue B2,"(85, 83)",6,7,"[(92, 63) (92, 64) (92, 83) (54, 63) (73, 63) (85, 64)]",1.0,45,21.972,"['fill nocolor B2', 'clear nocolor C', 'move red B', 'move red B2', 'move blue B2', 'move blue B', 'clear nocolor C1']"
wOdhLyTApM,98763,uncover blue all,"(57, 94)",6,9,"[(54, 61) (54, 62) (54, 70) (54, 78) (54, 83) (57, 77)]",1.0,45,22.443,"['move blue C1', 'uncover blue all', 'uncover green all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C']"
wOdhLyTApM,98763,uncover red all,"(54, 74)",0,8,[],1.0,24,11.258,"['move red C1', 'move red C', 'move red B', 'move red B2', 'move red C2', 'uncover red all', 'move red A2', 'move red B1']"
1fQKinsJth,39277,clear nocolor B,"(60, 77)",41,8,"[(79, 37) (79, 56) (79, 68) (79, 70) (99, 37) (99, 54) (99, 56) (99, 67)
 (99, 68) (99, 69) (99, 70) (99, 75) (99, 76) (99, 77) (99, 84) (99, 89)
 (101, 37) (101, 54) (101, 56) (101, 67) (101, 68) (101, 69) (101, 70)
 (101, 75) (101, 76) (101, 77) (101, 84) (101, 89) (60, 37) (64, 37)
 (79, 54) (79, 67) (79, 69) (79, 75) (79, 76) (79, 77) (79, 84) (79, 89)
 (60, 54) (60, 67) (60, 76)]",1.0,60,30.062,"['move blue A', 'fill nocolor A2', 'move red A', 'uncover red all', 'clear nocolor B1', 'move red A2', 'clear nocolor B', 'move blue A2']"
1fQKinsJth,39277,clear nocolor B2,"(79, 98)",52,1,"[(99, 98) (101, 98) (99, 42) (99, 61) (101, 42) (101, 61) (64, 42)
 (99, 37) (99, 54) (99, 56) (99, 67) (99, 68) (99, 69) (99, 70) (99, 75)
 (99, 76) (99, 77) (99, 84) (99, 89) (101, 37) (101, 54) (101, 56)
 (101, 67) (101, 68) (101, 69) (101, 70) (101, 75) (101, 76) (101, 77)
 (101, 84) (101, 89) (64, 37) (64, 54) (64, 67) (64, 76) (64, 77) (64, 89)
 (64, 61) (64, 98) (64, 56) (64, 68) (64, 70) (64, 69) (64, 75) (64, 84)
 (55, 56) (72, 56) (79, 42) (87, 70) (64, 81) (72, 37) (74, 37)]",0.0,45,22.541,['uncover red all']
1fQKinsJth,39277,cover green all,"(60, 56)",73,14,"[(94, 75) (95, 75) (99, 83) (102, 68) (107, 69) (107, 70) (85, 68)
 (85, 84) (93, 56) (94, 56) (95, 56) (102, 69) (102, 70) (107, 68)
 (107, 84) (79, 83) (85, 69) (85, 70) (86, 70) (88, 68) (79, 56) (79, 68)
 (79, 70) (93, 68) (93, 69) (93, 70) (93, 83) (93, 84) (94, 68) (94, 69)
 (94, 70) (94, 83) (94, 84) (95, 68) (95, 69) (95, 70) (95, 83) (95, 84)
 (99, 56) (99, 68) (99, 69) (99, 70) (99, 75) (99, 84) (101, 56) (101, 68)
 (101, 69) (101, 70) (101, 75) (101, 84) (102, 56) (102, 75) (102, 83)
 (107, 56) (107, 75) (107, 83) (79, 69) (79, 75) (79, 84) (85, 56)
 (85, 75) (85, 83) (74, 68) (74, 70) (86, 56) (88, 56) (86, 84) (88, 69)
 (64, 83) (74, 75) (86, 69) (88, 84) (60, 83)]",1.0,92,45.502,"['move blue C1', 'move blue A', 'move red A1', 'uncover blue all', 'move red A', 'fill nocolor A1', 'clear nocolor B1', 'move blue C2', 'clear nocolor B', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C', 'cover green all']"
1fQKinsJth,39277,cover red all,"(60, 98)",200,9,"[(99, 46) (101, 46) (99, 42) (99, 61) (101, 42) (101, 61) (60, 46)
 (64, 42) (85, 42) (85, 46) (93, 42) (93, 46) (93, 61) (94, 42) (94, 46)
 (94, 61) (95, 42) (95, 46) (95, 61) (102, 42) (102, 46) (102, 61)
 (107, 42) (107, 46) (107, 61) (85, 61) (87, 42) (87, 46) (87, 61)
 (60, 61) (64, 61) (72, 42) (72, 46) (72, 61) (55, 42) (55, 46) (55, 61)
 (55, 56) (72, 56) (79, 42) (87, 70) (64, 81) (72, 37) (93, 76) (93, 77)
 (94, 75) (94, 77) (95, 75) (95, 76) (99, 83) (101, 81) (102, 67)
 (102, 68) (107, 69) (107, 70) (85, 68) (85, 84) (87, 89) (79, 46)
 (85, 89) (87, 68) (87, 84) (99, 98) (101, 98) (72, 75) (93, 37) (93, 54)
 (93, 56) (94, 37) (94, 54) (94, 56) (95, 37) (95, 54) (95, 56) (102, 69)
 (102, 70) (102, 89) (107, 67) (107, 68) (107, 84) (60, 81) (85, 37)
 (85, 54) (85, 69) (85, 70) (85, 76) (85, 77) (85, 81) (87, 56) (87, 67)
 (87, 75) (87, 83) (93, 98) (94, 98) (95, 98) (102, 98) (107, 98) (85, 98)
 (87, 37) (87, 54) (87, 98) (93, 67) (93, 68) (93, 69) (93, 70) (93, 81)
 (93, 83) (93, 84) (93, 89) (94, 67) (94, 68) (94, 69) (94, 70) (94, 81)
 (94, 83) (94, 84) (94, 89) (95, 67) (95, 68) (95, 69) (95, 70) (95, 81)
 (95, 83) (95, 84) (95, 89) (99, 37) (99, 54) (99, 56) (99, 67) (99, 68)
 (99, 69) (99, 70) (99, 75) (99, 76) (99, 77) (99, 84) (99, 89) (101, 37)
 (101, 54) (101, 56) (101, 67) (101, 68) (101, 69) (101, 70) (101, 75)
 (101, 76) (101, 77) (101, 84) (101, 89) (102, 37) (102, 54) (102, 56)
 (102, 75) (102, 76) (102, 77) (102, 81) (102, 83) (107, 37) (107, 54)
 (107, 56) (107, 75) (107, 76) (107, 77) (107, 81) (107, 83) (60, 37)
 (64, 37) (72, 68) (72, 69) (72, 70) (72, 83) (72, 84) (74, 42) (74, 46)
 (74, 61) (85, 56) (85, 75) (85, 83) (86, 42) (86, 46) (86, 61) (87, 76)
 (87, 77) (87, 81) (88, 42) (88, 46) (88, 61) (60, 54) (60, 67) (60, 76)
 (60, 77) (60, 89) (64, 54) (64, 67) (64, 76) (64, 77) (64, 89) (55, 54)
 (55, 68) (55, 70)]",0.0,37,17.42,"['move blue C1', 'move blue A', 'uncover blue all', 'uncover red all', 'move blue C2', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C']"
1fQKinsJth,39277,fill nocolor A1,"(93, 56)",2,4,"[(93, 37) (93, 54)]",1.0,42,20.829,"['move green A1', 'fill nocolor A1', 'cover green all', 'clear nocolor A2']"
1fQKinsJth,39277,fill nocolor B1,"(99, 98)",0,3,[],1.0,45,22.279,"['fill nocolor B1', 'clear nocolor B2', 'move blue B1']"
1fQKinsJth,39277,move blue B,"(95, 61)",14,6,"[(85, 81) (94, 98) (95, 98) (107, 98) (85, 42) (85, 46) (85, 98) (94, 42)
 (94, 46) (94, 61) (94, 81) (94, 83) (95, 42) (95, 46)]",1.0,36,17.52,"['fill nocolor B1', 'clear nocolor A', 'cover red all', 'move blue B', 'move blue B1', 'clear nocolor A2']"
1fQKinsJth,39277,move green B,"(102, 83)",13,6,"[(87, 83) (93, 98) (102, 98) (87, 98) (93, 42) (93, 46) (93, 61) (93, 81)
 (93, 83) (102, 42) (102, 46) (102, 61) (102, 81)]",1.0,56,28.157,"['fill nocolor B2', 'clear nocolor C', 'move green B2', 'move green B', 'cover green all', 'clear nocolor C1']"
1fQKinsJth,39277,uncover green all,"(55, 77)",22,20,"[(87, 89) (87, 67) (87, 98) (87, 42) (87, 46) (87, 61) (87, 76) (87, 77)
 (87, 81) (72, 76) (72, 77) (72, 98) (72, 42) (72, 46) (72, 61) (72, 67)
 (72, 81) (72, 89) (55, 42) (55, 46) (55, 61) (55, 76)]",1.0,27,12.722,"['move red C1', 'move red C', 'move red B', 'fill nocolor A2', 'move green B2', 'move green B', 'move red B2', 'clear nocolor A1', 'move red C2', 'uncover red all', 'move green B1', 'move green C', 'uncover green all', 'cover blue all', 'move red A2', 'move green A2', 'move blue A2', 'move green C2', 'move green C1', 'move red B1']"
1fQKinsJth,39277,uncover red all,"(79, 98)",1,1,"[(64, 81)]",1.0,77,37.784,['uncover red all']
pZmiOs8z8o,19737,clear nocolor A,"(59, 42)",44,9,"[(72, 42) (72, 63) (72, 69) (72, 84) (75, 65) (75, 79) (75, 82) (75, 89)
 (94, 106) (72, 106) (75, 42) (75, 63) (75, 106) (94, 42) (94, 63)
 (94, 65) (94, 67) (94, 69) (94, 79) (94, 80) (94, 82) (94, 84) (94, 86)
 (94, 89) (55, 42) (72, 65) (72, 67) (72, 79) (72, 80) (72, 82) (72, 86)
 (72, 89) (74, 42) (74, 63) (74, 69) (74, 84) (75, 67) (75, 69) (75, 80)
 (75, 84) (75, 86) (55, 63) (55, 69) (55, 84)]",1.0,72,35.597,"['fill nocolor B1', 'clear nocolor A', 'move red B', 'move green B', 'move green B1', 'move blue B', 'move blue B1', 'clear nocolor A2', 'move red B1']"
pZmiOs8z8o,19737,clear nocolor A1,"(55, 76)",28,13,"[(72, 41) (55, 41) (72, 42) (72, 57) (72, 63) (72, 69) (72, 76) (72, 84)
 (74, 41) (72, 106) (55, 42) (72, 65) (72, 67) (72, 79) (72, 80) (72, 82)
 (72, 86) (72, 89) (74, 42) (74, 63) (74, 69) (74, 84) (55, 63) (55, 69)
 (55, 84) (74, 57) (74, 76) (55, 57)]",1.0,45,21.869,"['move red C1', 'move red C', 'move red B', 'fill nocolor A2', 'move red B2', 'clear nocolor A1', 'move red C2', 'uncover red all', 'uncover green all', 'cover blue all', 'move red A2', 'move green A2', 'move red B1']"
pZmiOs8z8o,19737,cover blue all,"(55, 57)",62,13,"[(94, 57) (98, 79) (100, 65) (87, 89) (97, 65) (97, 82) (98, 65) (98, 82)
 (100, 79) (102, 89) (104, 89) (72, 57) (72, 76) (85, 89) (85, 65)
 (94, 65) (94, 79) (94, 82) (94, 89) (97, 57) (97, 76) (97, 89) (98, 57)
 (98, 76) (98, 89) (100, 57) (100, 76) (100, 89) (102, 57) (102, 65)
 (102, 76) (102, 79) (102, 82) (104, 57) (104, 65) (104, 76) (104, 79)
 (104, 82) (107, 57) (107, 65) (107, 76) (107, 79) (107, 82) (72, 65)
 (72, 79) (72, 82) (72, 89) (85, 57) (85, 76) (85, 79) (85, 82) (87, 57)
 (87, 65) (87, 76) (87, 79) (87, 82) (59, 57) (59, 76) (83, 82) (74, 57)
 (74, 76) (83, 79)]",1.0,79,38.874,"['move red C1', 'move red C', 'move red B', 'fill nocolor A2', 'move red B2', 'clear nocolor A1', 'move red C2', 'uncover red all', 'uncover green all', 'cover blue all', 'move red A2', 'move green A2', 'move red B1']"
pZmiOs8z8o,19737,cover green all,"(81, 67)",76,14,"[(55, 56) (72, 37) (72, 56) (74, 37) (75, 41) (94, 41) (97, 80) (102, 67)
 (102, 86) (104, 67) (72, 41) (94, 37) (94, 56) (100, 80) (107, 67)
 (107, 86) (55, 41) (74, 41) (75, 37) (75, 56) (87, 67) (87, 86) (87, 37)
 (87, 41) (87, 56) (94, 67) (94, 80) (94, 86) (97, 37) (97, 41) (97, 56)
 (97, 67) (97, 86) (98, 37) (98, 41) (98, 56) (98, 67) (98, 86) (100, 37)
 (100, 41) (100, 56) (100, 67) (100, 86) (102, 37) (102, 41) (102, 56)
 (102, 80) (104, 37) (104, 41) (104, 56) (104, 80) (107, 37) (107, 41)
 (107, 56) (107, 80) (72, 67) (72, 80) (72, 86) (75, 67) (75, 80) (75, 86)
 (87, 80) (81, 41) (60, 80) (60, 41) (81, 80) (59, 37) (59, 56) (55, 67)
 (55, 80) (55, 86) (74, 67) (74, 80) (74, 86) (81, 37) (81, 56)]",1.0,85,42.804,"['move red C1', 'move blue C1', 'move blue A', 'move red C', 'uncover blue all', 'fill nocolor C1', 'clear nocolor B2', 'move blue C2', 'clear nocolor B', 'move blue A1', 'move blue B1', 'move blue A2', 'move blue C', 'cover green all']"
pZmiOs8z8o,19737,fill nocolor B1,"(81, 79)",0,4,[],1.0,42,20.771,"['fill nocolor B1', 'clear nocolor B2', 'move blue B1', 'move red B1']"
pZmiOs8z8o,19737,fill nocolor C2,"(85, 106)",2,4,"[(102, 106) (104, 106)]",1.0,45,21.764,"['uncover green all', 'fill nocolor C2', 'move green C2', 'clear nocolor C1']"
